CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2013-04-25,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,50.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2013-04-25,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,50.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2013-04-25,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,50.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2013-03-23,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,2015-08-14,Administrative Miscellaneous / Re-inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2013-01-26,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Initial Inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-12-01,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,31.0,C,2012-12-01,2015-08-14,Cycle Inspection / Re-inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-12-01,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,31.0,C,2012-12-01,2015-08-14,Cycle Inspection / Re-inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-12-01,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,31.0,C,2012-12-01,2015-08-14,Cycle Inspection / Re-inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-12-01,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,31.0,C,2012-12-01,2015-08-14,Cycle Inspection / Re-inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-10-25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-10-25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-10-25,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-10-25,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41257059,PANADERIA LA MIXTECA POBLANA & DELI,STATEN ISLAND,104,VICTORY BOULEVARD,10301,7187201221,Mexican,2012-10-25,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,40.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2015-04-15,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,27.0,Z,2015-04-15,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2015-04-15,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,27.0,Z,2015-04-15,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2015-04-15,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,27.0,Z,2015-04-15,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2015-04-15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27.0,Z,2015-04-15,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2015-03-23,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140å¼ F to 70å¼ F or less within 2 hours, and from 70å¼ F to 41å¼ F or less within 4 additional hours.",Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2015-03-23,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2015-03-23,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-08-26,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,19.0,B,2014-08-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-08-26,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,19.0,B,2014-08-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-08-26,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,19.0,B,2014-08-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-08-26,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,19.0,B,2014-08-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-07-24,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,42.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-07-24,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,42.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-07-24,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,42.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-07-24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,42.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-07-24,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,42.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-07-24,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,42.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-07-24,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,42.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-02-26,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,15.0,B,2014-02-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-02-26,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,15.0,B,2014-02-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2014-02-26,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,15.0,B,2014-02-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-12-26,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,74.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-03-26,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,25.0,B,2013-03-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-03-26,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,25.0,B,2013-03-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-03-26,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,25.0,B,2013-03-26,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-03-06,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-03-06,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-03-06,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-03-06,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2013-03-06,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-09-11,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,15.0,B,2012-09-11,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-09-11,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,15.0,B,2012-09-11,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-09-11,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,15.0,B,2012-09-11,2015-08-14,Cycle Inspection / Re-inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-08-27,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,69.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-08-27,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,69.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-08-27,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,69.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-08-27,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,69.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-08-27,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,69.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-08-27,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,69.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-08-27,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,69.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American ,2012-08-27,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,69.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2015-03-18,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,A,2015-03-18,2015-08-14,Cycle Inspection / Re-inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2015-03-18,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,2015-03-18,2015-08-14,Cycle Inspection / Re-inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2015-03-18,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2015-03-18,2015-08-14,Cycle Inspection / Re-inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2015-02-05,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2015-02-05,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2015-02-05,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2015-02-05,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2015-02-05,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2014-08-06,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,13.0,A,2014-08-06,2015-08-14,Cycle Inspection / Re-inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2014-08-06,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,2014-08-06,2015-08-14,Cycle Inspection / Re-inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2014-07-02,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,27.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2014-07-02,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,27.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2014-07-02,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,27.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2014-07-02,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,27.0,,,2015-08-14,Cycle Inspection / Initial Inspection
41447621,ELM PARK INN/UPPER CRUST PIZZA,STATEN ISLAND,238,MORNINGSTAR ROAD                                  ,10303,7187201983,American ,2014-07-02,Violations were cited in the following area(s).,16A,"A food containing artificial trans fat, with 0.5 grams or more of trans fat per serving, is being stored, distributed, held for service, used in preparation of a menu item, or served.",Not Critical,,,,2015-08-14,Trans Fat / Initial Inspection
